max_cisd_bars,entry,rr,stop_buffer,sr_max_atr,sweep_min_atr,rejection_min,volume_min,displacement_min_atr,ifvg_required,fvg_required,absorption,train_trades,train_wr,train_exp_r,train_pf,train_dd_r,valid_trades,valid_wr,valid_exp_r,valid_pf,valid_dd_r,target_50,robust_wr,robust_exp
3,FIB_786,4.0,0.25,0.3,,,,0.3,False,False,BASIC,166,32.53012048192771,0.6265060240963856,1.9285714285714288,13.0,81,34.5679012345679,0.7283950617283951,2.1132075471698117,9.0,False,32.53012048192771,0.6265060240963856
3,FIB_786,4.0,0.25,0.3,,,1.2,0.3,False,False,BASIC,166,32.53012048192771,0.6265060240963856,1.9285714285714288,13.0,81,34.5679012345679,0.7283950617283951,2.1132075471698117,9.0,False,32.53012048192771,0.6265060240963856
3,FIB_786,4.0,0.25,0.3,,0.3,,0.3,False,False,BASIC,166,32.53012048192771,0.6265060240963856,1.9285714285714288,13.0,81,34.5679012345679,0.7283950617283951,2.1132075471698117,9.0,False,32.53012048192771,0.6265060240963856
3,FIB_786,4.0,0.25,0.3,,0.3,1.2,0.3,False,False,NONE,166,32.53012048192771,0.6265060240963856,1.9285714285714288,13.0,81,34.5679012345679,0.7283950617283951,2.1132075471698117,9.0,False,32.53012048192771,0.6265060240963856
3,FIB_786,4.0,0.25,0.3,,0.3,1.2,0.3,False,False,BASIC,166,32.53012048192771,0.6265060240963856,1.9285714285714288,13.0,81,34.5679012345679,0.7283950617283951,2.1132075471698117,9.0,False,32.53012048192771,0.6265060240963856
3,FIB_786,4.0,0.5,0.5,,0.4,,0.3,False,False,NONE,449,32.516703786191535,0.6258351893095768,1.9273927392739276,17.0,183,32.78688524590164,0.639344262295082,1.951219512195122,15.0,False,32.516703786191535,0.6258351893095768
8,FIB_705,4.0,0.25,0.3,0.05,0.4,,0.3,False,False,NONE,366,32.51366120218579,0.6256830601092896,1.9271255060728745,15.0,170,33.52941176470588,0.6764705882352942,2.017699115044248,15.0,False,32.51366120218579,0.6256830601092896
5,NO_FIB,4.0,0.25,0.5,0.15,0.3,,0.5,False,False,NONE,464,32.543103448275865,0.6271551724137931,1.9297124600638975,11.0,203,32.51231527093596,0.625615763546798,1.927007299270073,10.0,False,32.51231527093596,0.625615763546798
5,FIB_705,4.0,0.25,0.3,0.05,0.4,,0.3,False,False,NONE,363,32.5068870523416,0.6253443526170799,1.926530612244898,15.0,168,33.92857142857143,0.6964285714285714,2.054054054054054,15.0,False,32.5068870523416,0.6253443526170799
5,FIB_786,4.0,0.5,0.3,0.05,0.3,,0.3,False,False,NONE,418,33.014354066985646,0.6507177033492823,1.9714285714285715,13.0,200,32.5,0.625,1.9259259259259256,13.0,False,32.5,0.625
5,FIB_618,4.0,0.5,0.15,,0.4,,0.3,False,False,NONE,255,34.11764705882353,0.7058823529411765,2.071428571428572,14.0,120,32.5,0.625,1.9259259259259256,13.0,False,32.5,0.625
5,FIB_786,4.0,0.5,0.3,0.05,0.4,,,False,False,BASIC,180,34.44444444444444,0.7222222222222222,2.101694915254237,7.0,80,32.5,0.625,1.9259259259259256,10.0,False,32.5,0.625
5,FIB_786,4.0,0.5,0.3,0.05,0.4,1.2,,False,False,NONE,180,34.44444444444444,0.7222222222222222,2.101694915254237,7.0,80,32.5,0.625,1.9259259259259256,10.0,False,32.5,0.625
5,FIB_786,4.0,0.5,0.3,0.05,0.4,1.2,,False,False,BASIC,180,34.44444444444444,0.7222222222222222,2.101694915254237,7.0,80,32.5,0.625,1.9259259259259256,10.0,False,32.5,0.625
8,FIB_786,4.0,0.5,0.3,0.05,0.4,,,False,False,BASIC,182,34.065934065934066,0.7032967032967034,2.066666666666667,7.0,80,32.5,0.625,1.9259259259259256,10.0,False,32.5,0.625
8,FIB_786,4.0,0.5,0.3,0.05,0.4,1.2,,False,False,NONE,182,34.065934065934066,0.7032967032967034,2.066666666666667,7.0,80,32.5,0.625,1.9259259259259256,10.0,False,32.5,0.625
8,FIB_786,4.0,0.5,0.3,0.05,0.4,1.2,,False,False,BASIC,182,34.065934065934066,0.7032967032967034,2.066666666666667,7.0,80,32.5,0.625,1.9259259259259256,10.0,False,32.5,0.625
8,NO_FIB,4.0,0.25,,0.15,,,0.3,False,False,NONE,1517,32.49835201054713,0.6249176005273567,1.92578125,18.0,692,33.38150289017341,0.6690751445086706,2.004338394793926,15.0,False,32.49835201054713,0.6249176005273567
5,FIB_705,4.0,0.25,0.3,0.05,0.3,,0.5,False,False,NONE,317,32.49211356466877,0.6246056782334385,1.925233644859813,13.0,165,33.33333333333333,0.6666666666666666,2.0,16.0,False,32.49211356466877,0.6246056782334385
5,FIB_705,4.0,0.5,0.3,0.05,0.3,,0.5,False,False,NONE,317,32.49211356466877,0.6246056782334385,1.925233644859813,13.0,165,33.33333333333333,0.6666666666666666,2.0,16.0,False,32.49211356466877,0.6246056782334385
3,NO_FIB,4.0,0.5,0.5,,0.4,,0.3,False,False,NONE,611,33.387888707037646,0.6693944353518821,2.004914004914005,17.0,277,32.49097472924188,0.6245487364620939,1.925133689839572,10.0,False,32.49097472924188,0.6245487364620939
8,FIB_705,4.0,0.25,0.3,0.05,0.3,,0.3,False,False,NONE,471,32.48407643312102,0.6242038216560509,1.9245283018867925,17.0,233,33.047210300429185,0.6523605150214592,1.9743589743589745,18.0,False,32.48407643312102,0.6242038216560509
5,NO_FIB,4.0,0.5,,,0.3,,0.75,False,False,NONE,624,35.256410256410255,0.7628205128205128,2.1782178217821784,13.0,274,32.481751824817515,0.6240875912408759,1.9243243243243244,12.0,False,32.481751824817515,0.6240875912408759
3,FIB_786,4.0,0.25,0.3,0.05,0.4,,,False,False,BASIC,170,32.94117647058823,0.6470588235294118,1.9649122807017545,10.0,77,32.467532467532465,0.6233766233766234,1.9230769230769231,10.0,False,32.467532467532465,0.6233766233766234
3,FIB_786,4.0,0.25,0.3,0.05,0.4,1.2,,False,False,NONE,170,32.94117647058823,0.6470588235294118,1.9649122807017545,10.0,77,32.467532467532465,0.6233766233766234,1.9230769230769231,10.0,False,32.467532467532465,0.6233766233766234
3,FIB_786,4.0,0.25,0.3,0.05,0.4,1.2,,False,False,BASIC,170,32.94117647058823,0.6470588235294118,1.9649122807017545,10.0,77,32.467532467532465,0.6233766233766234,1.9230769230769231,10.0,False,32.467532467532465,0.6233766233766234
3,FIB_705,4.0,0.25,0.5,,0.3,,0.5,False,False,NONE,459,32.46187363834422,0.6230936819172114,1.9225806451612903,19.0,208,32.69230769230769,0.6346153846153846,1.9428571428571428,19.0,False,32.46187363834422,0.6230936819172114
3,NO_FIB,4.0,0.25,,0.05,0.4,,0.5,False,False,NONE,737,32.971506105834465,0.6485753052917232,1.9676113360323888,14.0,305,32.459016393442624,0.6229508196721312,1.922330097087379,9.0,False,32.459016393442624,0.6229508196721312
3,NO_FIB,4.0,0.5,0.3,,,,0.5,False,False,NONE,646,36.06811145510836,0.8034055727554179,2.2566585956416465,12.0,305,32.459016393442624,0.6229508196721312,1.922330097087379,12.0,False,32.459016393442624,0.6229508196721312
3,FIB_705,4.0,0.25,0.15,,0.3,,0.5,False,False,NONE,200,34.5,0.725,2.106870229007633,13.0,114,32.45614035087719,0.6228070175438597,1.922077922077922,11.0,False,32.45614035087719,0.6228070175438597
3,FIB_705,4.0,0.5,0.15,,0.3,,0.5,False,False,NONE,200,34.5,0.725,2.106870229007633,13.0,114,32.45614035087719,0.6228070175438597,1.922077922077922,11.0,False,32.45614035087719,0.6228070175438597
3,FIB_786,4.0,0.5,0.15,0.05,0.3,,0.3,False,False,NONE,226,33.6283185840708,0.6814159292035398,2.026666666666667,12.0,114,32.45614035087719,0.6228070175438597,1.922077922077922,13.0,False,32.45614035087719,0.6228070175438597
8,NO_FIB,4.0,0.25,0.3,0.15,,,0.75,False,False,NONE,292,36.3013698630137,0.815068493150685,2.2795698924731185,9.0,151,32.450331125827816,0.6225165562913907,1.9215686274509804,9.0,False,32.450331125827816,0.6225165562913907
8,NO_FIB,4.0,0.5,0.3,0.15,,,0.75,False,False,NONE,291,36.42611683848797,0.8213058419243986,2.291891891891892,9.0,151,32.450331125827816,0.6225165562913907,1.9215686274509804,9.0,False,32.450331125827816,0.6225165562913907
3,FIB_786,4.0,0.5,0.15,0.15,0.4,,,False,False,NONE,151,32.450331125827816,0.6225165562913907,1.9215686274509804,11.0,72,36.11111111111111,0.8055555555555556,2.260869565217391,8.0,False,32.450331125827816,0.6225165562913907
8,NO_FIB,4.0,0.5,0.3,0.05,,,0.5,False,False,NONE,637,34.850863422291994,0.7425431711145997,2.139759036144578,16.0,299,32.441471571906355,0.6220735785953178,1.9207920792079207,12.0,False,32.441471571906355,0.6220735785953178
5,FIB_705,4.0,0.25,0.5,,0.3,,0.3,False,False,NONE,672,32.44047619047619,0.6220238095238095,1.920704845814978,17.0,306,34.64052287581699,0.7320261437908496,2.12,20.0,False,32.44047619047619,0.6220238095238095
3,FIB_705,4.0,0.5,0.15,,0.3,,0.3,False,False,NONE,285,33.68421052631579,0.6842105263157895,2.031746031746032,13.0,148,32.432432432432435,0.6216216216216216,1.92,13.0,False,32.432432432432435,0.6216216216216216
5,NO_FIB,3.0,0.5,,,,,0.75,False,False,NONE,1000,46.2,0.848,2.576208178438662,12.0,456,45.83333333333333,0.8333333333333334,2.5384615384615383,9.0,False,45.83333333333333,0.8333333333333334
8,NO_FIB,3.0,0.5,,,,,0.75,False,False,NONE,1009,46.28344895936571,0.8513379583746283,2.584870848708487,12.0,460,45.65217391304348,0.8260869565217391,2.52,9.0,False,45.65217391304348,0.8260869565217391
5,NO_FIB,3.0,0.25,,,,,0.75,False,False,NONE,1000,46.3,0.852,2.5865921787709496,12.0,456,45.614035087719294,0.8245614035087719,2.5161290322580645,9.0,False,45.614035087719294,0.8245614035087719
8,NO_FIB,3.0,0.25,,,,,0.75,False,False,NONE,1009,46.38255698711596,0.8553022794846382,2.5951940850277264,12.0,460,45.43478260869565,0.8173913043478261,2.49800796812749,9.0,False,45.43478260869565,0.8173913043478261
3,NO_FIB,3.0,0.5,,,,,0.75,False,False,NONE,957,46.18599791013584,0.8474399164054337,2.574757281553398,12.0,434,45.39170506912442,0.815668202764977,2.4936708860759493,9.0,False,45.39170506912442,0.815668202764977
5,NO_FIB,3.0,0.5,,0.05,,,0.75,False,False,NONE,953,46.06505771248688,0.8426023084994754,2.562256809338521,12.0,433,45.26558891454965,0.8106235565819861,2.481012658227848,9.0,False,45.26558891454965,0.8106235565819861
3,NO_FIB,3.0,0.25,,,,,0.75,False,False,NONE,957,46.18599791013584,0.8474399164054337,2.574757281553398,12.0,434,45.16129032258064,0.8064516129032258,2.4705882352941178,9.0,False,45.16129032258064,0.8064516129032258
8,NO_FIB,3.0,0.5,,0.05,,,0.75,False,False,NONE,962,46.15384615384615,0.8461538461538461,2.571428571428572,12.0,437,45.08009153318078,0.8032036613272311,2.4625,9.0,False,45.08009153318078,0.8032036613272311
5,NO_FIB,3.0,0.25,,0.05,,,0.75,False,False,NONE,953,46.27492130115425,0.85099685204617,2.583984375,12.0,433,45.03464203233256,0.8013856812933026,2.457983193277311,9.0,False,45.03464203233256,0.8013856812933026
5,NO_FIB,3.0,0.25,0.15,,0.3,,0.75,False,False,NONE,177,47.45762711864407,0.8983050847457628,2.7096774193548385,6.0,80,45.0,0.8,2.4545454545454546,7.0,False,45.0,0.8
5,NO_FIB,3.0,0.5,0.15,,0.3,,0.75,False,False,NONE,177,48.0225988700565,0.9209039548022598,2.7717391304347827,6.0,80,45.0,0.8,2.4545454545454546,7.0,False,45.0,0.8
5,NO_FIB,3.0,0.25,0.15,,,,0.75,False,False,NONE,280,46.785714285714285,0.8714285714285714,2.637583892617449,9.0,136,44.85294117647059,0.7941176470588235,2.44,8.0,False,44.85294117647059,0.7941176470588235
5,NO_FIB,3.0,0.5,0.15,,,,0.75,False,False,NONE,280,47.14285714285714,0.8857142857142857,2.675675675675676,9.0,136,44.85294117647059,0.7941176470588235,2.44,8.0,False,44.85294117647059,0.7941176470588235
8,NO_FIB,3.0,0.25,,0.05,,,0.75,False,False,NONE,962,46.36174636174636,0.8544698544698545,2.5930232558139537,12.0,437,44.8512585812357,0.7940503432494279,2.4398340248962658,9.0,False,44.8512585812357,0.7940503432494279
3,NO_FIB,3.0,0.5,,0.05,,,0.75,False,False,NONE,909,45.984598459845984,0.8393839383938394,2.5539714867617107,12.0,411,44.76885644768856,0.7907542579075426,2.4317180616740086,9.0,False,44.76885644768856,0.7907542579075426
5,NO_FIB,3.0,0.25,0.5,,,,0.75,False,False,NONE,564,46.27659574468085,0.851063829787234,2.584158415841584,9.0,277,44.765342960288805,0.7906137184115524,2.431372549019608,12.0,False,44.765342960288805,0.7906137184115524
5,NO_FIB,3.0,0.25,0.15,0.15,,,0.5,False,False,NONE,258,46.89922480620155,0.875968992248062,2.6496350364963503,7.0,121,44.62809917355372,0.7851239669421488,2.417910447761194,8.0,False,44.62809917355372,0.7851239669421488
5,NO_FIB,3.0,0.25,0.15,,0.4,,0.3,False,False,NONE,315,46.66666666666666,0.8666666666666667,2.625,9.0,139,44.60431654676259,0.7841726618705036,2.415584415584416,11.0,False,44.60431654676259,0.7841726618705036
3,NO_FIB,3.0,0.25,,0.05,,,0.75,False,False,NONE,909,46.094609460946096,0.8437843784378438,2.5653061224489795,12.0,411,44.52554744525548,0.781021897810219,2.4078947368421053,9.0,False,44.52554744525548,0.781021897810219
8,NO_FIB,3.0,0.25,0.15,,,,0.75,False,False,NONE,282,46.45390070921986,0.8581560283687943,2.6026490066225167,9.0,137,44.52554744525548,0.781021897810219,2.4078947368421053,9.0,False,44.52554744525548,0.781021897810219
8,NO_FIB,3.0,0.5,0.15,,,,0.75,False,False,NONE,282,46.80851063829788,0.8723404255319149,2.64,9.0,137,44.52554744525548,0.781021897810219,2.4078947368421053,9.0,False,44.52554744525548,0.781021897810219
8,NO_FIB,3.0,0.25,0.15,,0.3,,0.75,False,False,NONE,178,47.19101123595505,0.8876404494382022,2.6808510638297878,6.0,81,44.44444444444444,0.7777777777777778,2.4,7.0,False,44.44444444444444,0.7777777777777778
8,NO_FIB,3.0,0.5,0.15,,0.3,,0.75,False,False,NONE,178,47.752808988764045,0.9101123595505618,2.7419354838709675,6.0,81,44.44444444444444,0.7777777777777778,2.4,7.0,False,44.44444444444444,0.7777777777777778
5,NO_FIB,3.0,0.5,0.5,,,,0.75,False,False,NONE,564,46.09929078014184,0.8439716312056738,2.5657894736842106,9.0,277,44.4043321299639,0.776173285198556,2.396103896103896,12.0,False,44.4043321299639,0.776173285198556
5,NO_FIB,3.0,0.25,0.5,0.05,,,0.75,False,False,NONE,536,45.52238805970149,0.8208955223880597,2.506849315068493,9.0,259,44.4015444015444,0.7760617760617761,2.395833333333333,12.0,False,44.4015444015444,0.7760617760617761
3,NO_FIB,3.0,0.25,0.5,,,,0.75,False,False,NONE,536,46.26865671641791,0.8507462686567164,2.583333333333333,9.0,266,44.3609022556391,0.7744360902255639,2.391891891891892,8.0,False,44.3609022556391,0.7744360902255639
8,NO_FIB,3.0,0.25,0.5,,,,0.75,False,False,NONE,568,46.30281690140845,0.852112676056338,2.586885245901639,9.0,280,44.285714285714285,0.7714285714285715,2.3846153846153846,13.0,False,44.285714285714285,0.7714285714285715
8,NO_FIB,3.0,0.25,0.15,,0.4,,0.3,False,False,NONE,317,46.37223974763407,0.8548895899053628,2.594117647058824,9.0,140,44.285714285714285,0.7714285714285715,2.3846153846153846,11.0,False,44.285714285714285,0.7714285714285715
8,NO_FIB,3.0,0.25,0.15,0.15,,,0.5,False,False,NONE,261,46.36015325670498,0.8544061302681992,2.592857142857143,7.0,122,44.26229508196721,0.7704918032786885,2.3823529411764706,8.0,False,44.26229508196721,0.7704918032786885
3,NO_FIB,3.0,0.25,,,,,0.5,False,False,NONE,1510,44.30463576158941,0.7721854304635761,2.3864447086801426,14.0,694,44.236311239193085,0.7694524495677233,2.37984496124031,11.0,False,44.236311239193085,0.7694524495677233
3,NO_FIB,3.0,0.5,,0.15,,,0.75,False,False,NONE,770,45.58441558441558,0.8233766233766234,2.513126491646778,9.0,346,44.21965317919075,0.7687861271676301,2.378238341968912,7.0,False,44.21965317919075,0.7687861271676301
5,NO_FIB,3.0,0.25,,,,,0.5,False,False,NONE,1596,44.3609022556391,0.7744360902255639,2.391891891891892,14.0,720,44.16666666666666,0.7666666666666667,2.373134328358209,12.0,False,44.16666666666666,0.7666666666666667
5,NO_FIB,3.0,0.5,,0.15,,,0.75,False,False,NONE,813,45.51045510455104,0.8204182041820418,2.505643340857788,11.0,367,44.141689373297005,0.7656675749318801,2.370731707317073,7.0,False,44.141689373297005,0.7656675749318801
3,NO_FIB,3.0,0.25,0.5,,,,0.5,False,False,NONE,900,44.44444444444444,0.7777777777777778,2.4,14.0,426,44.13145539906103,0.7652582159624414,2.369747899159664,9.0,False,44.13145539906103,0.7652582159624414
3,NO_FIB,3.0,0.25,0.15,,0.4,,0.3,False,False,NONE,306,46.73202614379085,0.869281045751634,2.631901840490797,9.0,136,44.11764705882353,0.7647058823529411,2.3684210526315788,11.0,False,44.11764705882353,0.7647058823529411
8,NO_FIB,3.0,0.25,,,,,0.5,False,False,NONE,1613,44.26534407935524,0.7706137631742096,2.382647385984427,14.0,726,44.0771349862259,0.7630853994490359,2.3645320197044337,12.0,False,44.0771349862259,0.7630853994490359
5,NO_FIB,3.0,0.5,0.5,0.05,,,0.75,False,False,NONE,536,45.149253731343286,0.8059701492537313,2.4693877551020407,9.0,259,44.01544401544402,0.7606177606177607,2.358620689655172,12.0,False,44.01544401544402,0.7606177606177607
3,NO_FIB,3.0,0.5,0.5,,,,0.75,False,False,NONE,536,46.26865671641791,0.8507462686567164,2.583333333333333,9.0,266,43.98496240601504,0.7593984962406015,2.355704697986577,8.0,False,43.98496240601504,0.7593984962406015
3,NO_FIB,3.0,0.25,0.5,0.05,,,0.75,False,False,NONE,508,45.47244094488189,0.8188976377952756,2.501805054151625,9.0,248,43.95161290322581,0.7580645161290323,2.352517985611511,8.0,False,43.95161290322581,0.7580645161290323
8,NO_FIB,3.0,0.5,,0.15,,,0.75,False,False,NONE,820,45.609756097560975,0.824390243902439,2.515695067264574,11.0,371,43.93530997304582,0.7574123989218329,2.3509615384615383,7.0,False,43.93530997304582,0.7574123989218329
3,NO_FIB,3.0,0.25,,0.15,,,0.75,False,False,NONE,770,45.71428571428572,0.8285714285714286,2.526315789473684,9.0,346,43.93063583815029,0.7572254335260116,2.350515463917526,7.0,False,43.93063583815029,0.7572254335260116
8,NO_FIB,3.0,0.5,0.5,,,,0.75,False,False,NONE,568,46.12676056338028,0.8450704225352113,2.5686274509803924,9.0,280,43.92857142857143,0.7571428571428571,2.35031847133758,13.0,False,43.92857142857143,0.7571428571428571
5,NO_FIB,3.0,0.25,0.5,,,,0.5,False,False,NONE,950,44.315789473684205,0.7726315789473684,2.387523629489603,16.0,444,43.91891891891892,0.7567567567567568,2.3493975903614457,9.0,False,43.91891891891892,0.7567567567567568
8,NO_FIB,3.0,0.25,0.5,0.05,,,0.75,False,False,NONE,540,45.55555555555556,0.8222222222222222,2.510204081632653,9.0,262,43.89312977099237,0.7557251908396947,2.346938775510204,13.0,False,43.89312977099237,0.7557251908396947
5,NO_FIB,3.0,0.5,0.15,,0.4,,0.3,False,False,NONE,314,46.81528662420382,0.8726114649681529,2.6407185628742518,8.0,139,43.884892086330936,0.7553956834532374,2.3461538461538463,11.0,False,43.884892086330936,0.7553956834532374
3,NO_FIB,3.0,0.5,,,,,0.5,False,False,NONE,1503,43.91217564870259,0.7564870259481038,2.3487544483985765,14.0,686,43.87755102040816,0.7551020408163265,2.345454545454545,11.0,False,43.87755102040816,0.7551020408163265
5,NO_FIB,3.0,0.25,,0.15,,,0.75,False,False,NONE,813,45.75645756457565,0.8302583025830258,2.5306122448979598,11.0,367,43.86920980926431,0.7547683923705722,2.3446601941747574,7.0,False,43.86920980926431,0.7547683923705722
3,NO_FIB,3.0,0.25,0.15,0.15,,,0.5,False,False,NONE,241,46.47302904564315,0.8589211618257261,2.604651162790698,8.0,114,43.85964912280701,0.7543859649122807,2.34375,8.0,False,43.85964912280701,0.7543859649122807
5,NO_FIB,3.0,0.5,,,,,0.5,False,False,NONE,1589,43.92699811202014,0.7570799244808055,2.3501683501683504,14.0,712,43.82022471910113,0.7528089887640449,2.34,12.0,False,43.82022471910113,0.7528089887640449
5,NO_FIB,3.0,0.25,,0.15,,,0.5,False,False,NONE,1283,43.80358534684333,0.7521434138737334,2.338418862690707,10.0,571,43.95796847635727,0.7583187390542907,2.353125,9.0,False,43.80358534684333,0.7521434138737334
5,NO_FIB,3.0,0.5,0.15,0.15,,,0.5,False,False,NONE,258,46.89922480620155,0.875968992248062,2.6496350364963503,7.0,121,43.80165289256198,0.7520661157024794,2.338235294117647,8.0,False,43.80165289256198,0.7520661157024794
5,NO_FIB,3.0,0.25,0.5,,0.3,,0.75,False,False,NONE,373,45.0402144772118,0.8016085790884718,2.4585365853658536,12.0,176,43.75,0.75,2.333333333333333,9.0,False,43.75,0.75
8,NO_FIB,3.0,0.5,,,,,0.5,False,False,NONE,1606,43.83561643835616,0.7534246575342466,2.341463414634146,14.0,718,43.73259052924791,0.7493036211699164,2.3316831683168315,12.0,False,43.73259052924791,0.7493036211699164
8,NO_FIB,3.0,0.25,0.5,,,,0.5,False,False,NONE,958,44.15448851774531,0.7661795407098121,2.37196261682243,13.0,446,43.7219730941704,0.7488789237668162,2.330677290836653,9.0,False,43.7219730941704,0.7488789237668162
3,NO_FIB,3.0,0.25,,0.15,,,0.5,False,False,NONE,1199,43.70308590492077,0.7481234361968306,2.328888888888889,12.0,545,44.22018348623853,0.7688073394495413,2.3782894736842106,11.0,False,43.70308590492077,0.7481234361968306
8,NO_FIB,3.0,0.25,,0.15,,,0.5,False,False,NONE,1298,43.68258859784284,0.7473035439137135,2.3269493844049247,10.0,577,43.84748700173311,0.7538994800693241,2.342592592592593,9.0,False,43.68258859784284,0.7473035439137135
5,NO_FIB,3.0,0.25,0.5,,0.3,,0.5,False,False,NONE,654,44.95412844036697,0.7981651376146789,2.45,14.0,300,43.66666666666666,0.7466666666666667,2.3254437869822486,11.0,False,43.66666666666666,0.7466666666666667
8,NO_FIB,3.0,0.25,,0.15,,,0.75,False,False,NONE,820,45.85365853658537,0.8341463414634146,2.5405405405405403,11.0,371,43.66576819407008,0.7466307277628033,2.325358851674641,7.0,False,43.66576819407008,0.7466307277628033
5,NO_FIB,3.0,0.25,0.5,0.15,,,0.5,False,False,NONE,699,43.63376251788269,0.7453505007153076,2.3223350253807107,13.0,320,43.75,0.75,2.333333333333333,8.0,False,43.63376251788269,0.7453505007153076
3,NO_FIB,3.0,0.25,0.5,,0.4,,0.5,False,False,NONE,484,45.04132231404959,0.8016528925619835,2.4586466165413534,14.0,204,43.62745098039216,0.7450980392156863,2.3217391304347825,8.0,False,43.62745098039216,0.7450980392156863
3,NO_FIB,3.0,0.25,,0.05,,,0.5,False,False,NONE,1427,44.21864050455501,0.7687456201822004,2.378140703517588,14.0,651,43.62519201228879,0.7450076804915514,2.321525885558583,10.0,False,43.62519201228879,0.7450076804915514
3,NO_FIB,3.0,0.25,0.5,,,,0.3,False,False,NONE,1177,43.58538657604078,0.7434154630416313,2.3177710843373496,10.0,554,43.68231046931408,0.7472924187725631,2.326923076923077,10.0,False,43.58538657604078,0.7434154630416313
5,NO_FIB,3.0,0.25,,,0.3,,0.75,False,False,NONE,668,44.76047904191617,0.7904191616766467,2.430894308943089,9.0,296,43.58108108108108,0.7432432432432432,2.317365269461078,8.0,False,43.58108108108108,0.7432432432432432
3,NO_FIB,3.0,0.25,0.5,0.05,,,0.5,False,False,NONE,840,43.80952380952381,0.7523809523809524,2.3389830508474576,16.0,397,43.57682619647355,0.743073047858942,2.3169642857142856,10.0,False,43.57682619647355,0.743073047858942
5,NO_FIB,3.0,0.25,,0.05,,,0.5,False,False,NONE,1513,44.216787838730994,0.7686715135492399,2.3779620853080567,14.0,677,43.574593796159526,0.7429837518463811,2.316753926701571,10.0,False,43.574593796159526,0.7429837518463811
8,NO_FIB,3.0,0.5,0.15,,0.4,,0.3,False,False,NONE,316,46.51898734177215,0.8607594936708861,2.6094674556213016,8.0,140,43.57142857142857,0.7428571428571429,2.316455696202532,11.0,False,43.57142857142857,0.7428571428571429
3,NO_FIB,3.0,0.5,0.5,0.05,,,0.75,False,False,NONE,508,45.2755905511811,0.8110236220472441,2.4820143884892087,9.0,248,43.54838709677419,0.7419354838709677,2.3142857142857145,8.0,False,43.54838709677419,0.7419354838709677
8,NO_FIB,3.0,0.25,0.5,,0.3,,0.5,False,False,NONE,659,44.916540212443095,0.7966616084977238,2.446280991735537,14.0,301,43.52159468438538,0.7408637873754153,2.3117647058823527,11.0,False,43.52159468438538,0.7408637873754153
3,NO_FIB,3.0,0.25,0.5,0.15,,,0.5,False,False,NONE,655,43.51145038167939,0.7404580152671756,2.310810810810811,13.0,306,44.11764705882353,0.7647058823529411,2.3684210526315788,8.0,False,43.51145038167939,0.7404580152671756
8,NO_FIB,3.0,0.5,0.5,0.05,,,0.75,False,False,NONE,540,45.18518518518518,0.8074074074074075,2.472972972972973,9.0,262,43.51145038167939,0.7404580152671756,2.310810810810811,13.0,False,43.51145038167939,0.7404580152671756
8,NO_FIB,3.0,0.25,,0.05,,,0.5,False,False,NONE,1530,44.11764705882353,0.7647058823529411,2.3684210526315788,14.0,683,43.48462664714495,0.739385065885798,2.3082901554404147,10.0,False,43.48462664714495,0.739385065885798
3,NO_FIB,3.0,0.5,,0.05,,,0.5,False,False,NONE,1421,43.63124560168895,0.745249824067558,2.322097378277153,14.0,644,43.47826086956522,0.7391304347826086,2.3076923076923075,10.0,False,43.47826086956522,0.7391304347826086
8,NO_FIB,3.0,0.25,0.5,0.15,,,0.5,False,False,NONE,705,43.54609929078014,0.7418439716312056,2.314070351758794,13.0,322,43.47826086956522,0.7391304347826086,2.3076923076923075,8.0,False,43.47826086956522,0.7391304347826086
5,NO_FIB,3.0,0.25,0.15,0.05,,,0.75,False,False,NONE,256,46.09375,0.84375,2.565217391304348,6.0,122,43.44262295081967,0.7377049180327869,2.3043478260869565,8.0,False,43.44262295081967,0.7377049180327869
5,NO_FIB,3.0,0.5,0.15,0.05,,,0.75,False,False,NONE,256,46.09375,0.84375,2.565217391304348,6.0,122,43.44262295081967,0.7377049180327869,2.3043478260869565,8.0,False,43.44262295081967,0.7377049180327869
8,NO_FIB,3.0,0.5,0.15,0.15,,,0.5,False,False,NONE,261,46.36015325670498,0.8544061302681992,2.592857142857143,7.0,122,43.44262295081967,0.7377049180327869,2.3043478260869565,8.0,False,43.44262295081967,0.7377049180327869
5,NO_FIB,3.0,0.5,,0.05,,,0.5,False,False,NONE,1507,43.59654943596549,0.7438619774386198,2.3188235294117647,14.0,670,43.43283582089552,0.7373134328358208,2.3034300791556728,10.0,False,43.43283582089552,0.7373134328358208
3,NO_FIB,3.0,0.25,0.15,,,,0.75,False,False,NONE,268,46.26865671641791,0.8507462686567164,2.583333333333333,9.0,129,43.41085271317829,0.7364341085271318,2.3013698630136985,7.0,False,43.41085271317829,0.7364341085271318
3,NO_FIB,3.0,0.5,0.15,,,,0.75,False,False,NONE,268,46.64179104477612,0.8656716417910447,2.6223776223776225,9.0,129,43.41085271317829,0.7364341085271318,2.3013698630136985,7.0,False,43.41085271317829,0.7364341085271318
3,NO_FIB,3.0,0.5,0.15,,0.4,,0.3,False,False,NONE,305,46.885245901639344,0.8754098360655738,2.6481481481481484,8.0,136,43.38235294117647,0.7352941176470589,2.2987012987012987,11.0,False,43.38235294117647,0.7352941176470589
